Microtus henseli,Tyrrhenian vole,https://en.wikipedia.org/wiki/Tyrrhenian_vole,"The Tyrrhenian vole (Microtus henseli), also known as the Hensel's vole, was a rodent found in Sardinia and Corsica. It is believed to have become extinct around 2000 years ago, as a result of pressure and competition with dogs, foxes and weasels which were brought to the islands by humans. The humans themselves may have also played a role in the Tyrrhenian vole's extinction."
Miracinonyx trumani,American cheetah,https://en.wikipedia.org/wiki/American_cheetah,"The American cheetah is either of two feline species of the extinct genus Miracinonyx, endemic to North America during the Pleistocene epoch (2.6 million to 11,000 years ago) and morphologically similar to the modern cheetah (Acinonyx jubatus). These cats were originally known from fragments of skeletons, but nearly complete skeletons have been recovered from Natural Trap Cave in northern Wyoming.
The two species commonly identified are M. inexpectatus and M. trumani."
Mixotoxodon larensis,Mixotoxodon,https://en.wikipedia.org/wiki/Mixotoxodon,"Mixotoxodon (""mixture Toxodon"") is an extinct genus of notoungulate of the family Toxodontidae inhabiting South America, Central America and parts of southern North America during the Pleistocene, from 1,800,000—12,000 years ago.


== Description ==

Mixotoxodon is known by fragmentary remains, usually mandible fragments and teeth. Although the general appearance probably was very similar to another toxodontid from the Pleistocene, the better known Toxodon, their fossils shown that the outer borders of the symphysis in the lower jaw don't diverge anteriorly, and the incisors form a semicircular structure that protrude less than the incisors of Toxodon; the snout was cylindrical, instead of the broad hippo-like muzzle of Toxodon."
Monodelphis unistriatus,One-striped opossum,https://en.wikipedia.org/wiki/One-striped_opossum,The one-striped opossum (Monodelphis unistriata) is an opossum species from South America. It is found in Argentina and Brazil.
Morenelaphus brachyceros,Morenelaphus,https://en.wikipedia.org/wiki/Morenelaphus,"Morenelaphus is an extinct genus of deer that lived in South America during the Late Pleistocene. Fossils of the genus have been recovered from the Agua Blanca, Fortín Tres Pozos and Luján Formations of Argentina, the Ñuapua Formation of Bolivia, Santa Vitória do Palmar in southern Brazil, Paraguay and the Sopas Formation of Uruguay."
Morenelaphus lujanensis,morenelaphus_lujanensis,,
Mormoops magna,Giant ghost-faced bat,https://en.wikipedia.org/wiki/Giant_ghost-faced_bat,The giant ghost-faced bat (Mormoops magna) was a species of bat endemic to the Caribbean.
Mylodon darwinii,Mylodon,https://en.wikipedia.org/wiki/Mylodon,"Mylodon is an extinct genus of ground sloths that lived in South America; Patagonia (Argentina and Chile) and Bolivia until roughly 5,000 years ago and was possibly the last ever ground sloth species to go extinct.


== Taxonomy ==

Mylodon's close relatives include the ground sloths of the genera Glossotherium and Paramylodon. The latter genus has often been confused with Glossotherium, but Paramylodon is a distinct genus that was restricted to the Pleistocene of North America."
Mylohyus nasutus,Long-nosed peccary,https://en.wikipedia.org/wiki/Long-nosed_peccary,"The long-nosed peccary (Mylohyus nasutus) is an extinct mammal species of the peccary family (Tayassuidae). It is one of two peccary-species that existed in the US-Midwest during the last ice age.


== Description ==
The long-nosed peccary was about 0,75 m (2,5 ft) in height and 67 kg (148 lb) in weight."
Mysateles meridionalis,Isla De La Juventud tree hutia,https://en.wikipedia.org/wiki/Isla_De_La_Juventud_tree_hutia,The Isla De La Juventud tree hutia or southern hutia (Mysateles meridionalis) is a species of rodent in the family Capromyidae. It is endemic to lowland moist forests on Cuba's Isla de la Juventud. It is threatened by habitat loss.
Mystacina robusta,New Zealand greater short-tailed bat,https://en.wikipedia.org/wiki/New_Zealand_greater_short-tailed_bat,"The New Zealand greater short-tailed bat (Mystacina robusta) is one of two species of New Zealand short-tailed bats, a family (Mystacinidae) unique to New Zealand. Larger than the New Zealand lesser short-tailed bat, there have been no confirmed sightings of this species since 1965 and it is considered to be critically endangered, if not extinct. In prehistoric times it lived in the North and South Islands but by the time of European arrival was restricted to small islands near Stewart Island/Rakiura."
Navahoceros fricki,American mountain deer,https://en.wikipedia.org/wiki/American_mountain_deer,"Odocoileus lucasi, historically incorrectly confused with Navahoceros fricki, and known as the American mountain deer, is an extinct species of North American deer.


== Taxonomy ==

Kurten described a species he called Navahoceros fricki in 1975. However, his analysis has been questioned based on technical grounds and new paleontological data."
Neochoerus aesopi,Neochoerus aesopi,https://en.wikipedia.org/wiki/Neochoerus_aesopi,"Neochoerus aesopi was a relatively large rodent species native to North America until their extinction about 12,000 years ago, being closely related to modern capybaras (genus Hydrochoerus). It was part of the subfamily Hydrochoerinae. Fossils of it have been found in U.S. states such as Florida and South Carolina."
Neocnus comes,Megalocnus,https://en.wikipedia.org/wiki/Megalocnus,"The ground sloths of the extinct genus Megalocnus (""Great Sloth"") were among the largest of the Caribbean ground sloths, with individuals estimated to have weighed up to 90 kg (200 lb) when alive. Two species are known, M. rodens of Cuba, and M. zile of Hispaniola. Subfossils of M. rodens indicate survival well into the Holocene, prompting speculation that they may have survived in the montane forests of the Cuban highlands until the 15th or 16th century."
Neocnus dousman,Pilosans of the Caribbean,https://en.wikipedia.org/wiki/Pilosans_of_the_Caribbean,"The mammalian order Pilosa, which includes the sloths and anteaters, includes various species from the Caribbean region. Many species of sloths are known from the Greater Antilles, all of which became extinct over the last millennia, but some sloths and anteaters survive on islands closer to the mainland.
For the purposes of this article, the ""Caribbean"" includes all islands in the Caribbean Sea (except for small islets close to the mainland) and the Bahamas, Turks and Caicos Islands, and Barbados, which are not in the Caribbean Sea but biogeographically belong to the same Caribbean bioregion."
Neocnus toupiti,Pilosans of the Caribbean,https://en.wikipedia.org/wiki/Pilosans_of_the_Caribbean,"The mammalian order Pilosa, which includes the sloths and anteaters, includes various species from the Caribbean region. Many species of sloths are known from the Greater Antilles, all of which became extinct over the last millennia, but some sloths and anteaters survive on islands closer to the mainland.
For the purposes of this article, the ""Caribbean"" includes all islands in the Caribbean Sea (except for small islets close to the mainland) and the Bahamas, Turks and Caicos Islands, and Barbados, which are not in the Caribbean Sea but biogeographically belong to the same Caribbean bioregion."
Neolicaphrium recens,Proterotheriidae,https://en.wikipedia.org/wiki/Proterotheriidae,"Proterotheriidae is an extinct family of fossil ungulates from the Cenozoic era that displays toe reduction. Despite resembling primitive, small horses, they were not related to them, but belonged to the native South American ungulate order Litopterna.

Two subfamilies and 18 genera of Proterotheriidae are known."
Neomonachus tropicalis,Caribbean monk seal,https://en.wikipedia.org/wiki/Caribbean_monk_seal,"The Caribbean monk seal, West Indian seal or sea wolf (as early explorers referred to it), Neomonachus tropicalis, was a species of seal native to the Caribbean and is now believed to be extinct. The Caribbean monk seals' main predators were sharks and humans. Overhunting of the seals for oil, and overfishing of their food sources, are the established reasons for the seals' extinction."
Neosclerocalyptus paskoenis,neosclerocalyptus_paskoenis,,
Neotoma anthonyi,Anthony's woodrat,https://en.wikipedia.org/wiki/Anthony%27s_woodrat,"Anthony's woodrat (Neotoma anthonyi) is an extinct species of rodent in the family Cricetidae. It was found only on Isla Todos Santos in Baja California Norte, Mexico. They are thought to have been driven to extinction through predation from feral cats."
Neotoma bunkeri,Bunker's woodrat,https://en.wikipedia.org/wiki/Bunker%27s_woodrat,"Bunker's woodrat (Neotoma bunkeri) is an extinct species of rodent in the family Cricetidae. Only five specimens are known; these were collected in 1932 by W.H. Burt and are housed at a museum at UCLA. Neotoma bunkeri was only described from Coronados Islands, Baja California, Mexico. It probably died out as a result of depletion of food resources and predation by feral cats."
Neotoma martinensis,San Martín Island woodrat,https://en.wikipedia.org/wiki/San_Mart%C3%ADn_Island_woodrat,"The San Martín Island woodrat (Neotoma martinensis) is an extinct species of rodent in the family Cricetidae.


== Description ==
It was endemic to San Martín Island, located off the Pacific coast of the central Baja California Peninsula, part of southwestern Baja California state in northwestern Mexico.
The primary threat to the San Martín Island woodrat was predation by feral cats on the island."
Neovison macrodon,Sea mink,https://en.wikipedia.org/wiki/Sea_mink,"The sea mink (Neovison macrodon) is a recently extinct species of mink that lived on the eastern coast of North America in the family Mustelidae, the largest family in the order Carnivora. It was most closely related to the American mink (Neovison vison), with debate about whether or not the sea mink should be considered a subspecies of the American mink (making it Neovison vison macrodon) or a species of its own. The main justification for a separate species designation is the size difference between the two minks, but other distinctions have been made, such as its redder fur."
Nesiotites hidalgo,Balearic shrew,https://en.wikipedia.org/wiki/Balearic_shrew,"The Balearic shrew (Asoriculus hidalgo) is an extinct species of shrew from Majorca and Menorca, in the Balearic Islands of Spain."
Nesiotites similis,Sardinian shrew,https://en.wikipedia.org/wiki/Sardinian_shrew,The Sardinian shrew (Asoriculus similis) is an extinct species of shrew from Europe (Sardinia).
Nesophontes edithae,Puerto Rican nesophontes,https://en.wikipedia.org/wiki/Puerto_Rican_nesophontes,"The Puerto Rican nesophontes (Nesophontes edithae), or Puerto Rican shrew, is an extinct soricomorph endemic to Puerto Rico.
It is believed that the animal was never observed by Europeans. Contemporary fossils with indigenous artifacts and introduced rat fossils indicate survival into the colonial era, possibly until the 16th century."
Nesophontes hypomicrus,Atalaye nesophontes,https://en.wikipedia.org/wiki/Atalaye_nesophontes,The Atalaye nesophontes (Nesophontes hypomicrus) is an extinct species of mammal in the family Nesophontidae. It was found in Haiti and the Dominican Republic.
Nesophontes major,Greater Cuban nesophontes,https://en.wikipedia.org/wiki/Greater_Cuban_nesophontes,The greater Cuban nesophontes (Nesophontes major) is an extinct species of soricomorph that was native to Cuba. It is thought that the introduction of rats lead to its demise.
Nesophontes micrus,Western Cuban nesophontes,https://en.wikipedia.org/wiki/Western_Cuban_nesophontes,The western Cuban nesophontes (Nesophontes micrus) is an extinct species of mammal in the family Nesophontidae. It was found in Cuba and Haiti.
Nesophontes paramicrus,St. Michel nesophontes,https://en.wikipedia.org/wiki/St._Michel_nesophontes,The St. Michel nesophontes (Nesophontes paramicrus) is an extinct species of mammal in the family Nesophontidae. It was endemic to Haiti.
Nesophontes SP_A,Fauna of Puerto Rico,https://en.wikipedia.org/wiki/Fauna_of_Puerto_Rico,"The fauna of Puerto Rico is similar to other island archipelago faunas, with high endemism, and low, skewed taxonomic diversity. Bats are the only extant native terrestrial mammals in Puerto Rico. All other terrestrial mammals in the area were introduced by humans, and include species such as cats, goats, sheep, the small Asian mongoose, and escaped monkeys."
Nesophontes SP_B,nesophontes_sp_b,,
Nesophontes zamicrus,Haitian nesophontes,https://en.wikipedia.org/wiki/Haitian_nesophontes,The Haitian nesophontes (Nesophontes zamicrus) is an extinct species of mammal in the family Nesophontidae. It was endemic to Hispaniola.
Nesoryzomys darwini,Nesoryzomys darwini,https://en.wikipedia.org/wiki/Nesoryzomys_darwini,"Nesoryzomys darwini, also known as Darwin's nesoryzomys or Darwin's Galápagos mouse, is a species of rodent in the genus Nesoryzomys that lived on Santa Cruz Island in the Galápagos Islands. It was probably nocturnal and inhabited burrows or rock crevices under bushes. Only four specimens exist, collected by Frank Wonder between 12 and 16 January 1929."
Nesoryzomys indefessus,Nesoryzomys indefessus,https://en.wikipedia.org/wiki/Nesoryzomys_indefessus,"Nesoryzomys indefessus, also known as the Santa Cruz nesoryzomys or Indefatigable Galápagos mouse, is a rodent of the genus Nesoryzomys of family Cricetidae from Galápagos Islands of Ecuador. It contains two subspecies: one (N. i. indefessus) formerly lived on Santa Cruz Island, but is now extinct, probably due to the introduction of black rats; and another (N. i."
Nesoryzomys Sp_B,nesoryzomys_sp_b,,
Nesoryzomys Sp_C,nesoryzomys_sp_c,,
Nesoryzomys Sp_D,nesoryzomys_sp_d,,
Neuryurus trabeculatus,neuryurus_trabeculatus,,
Nilopegamys plumbeus,Ethiopian amphibious rat,https://en.wikipedia.org/wiki/Ethiopian_amphibious_rat,The Ethiopian amphibious rat or Ethiopian water mouse (Nilopegamys plumbeus) is an insectivorous and semiaquatic species of rodent in the monotypic genus Nilopegamys of the family Muridae. The single known specimen was found along the Lesser Abay River near its source at an altitude of 2600 m in the highlands of northwestern Ethiopia in 1928. N. plumbeus is considered to be the most aquatically adapted African murid; its unusually large brain is thought to be one consequence of this lifestyle.
Noronhomys vespuccii,Noronhomys,https://en.wikipedia.org/wiki/Noronhomys,"Noronhomys vespuccii, also known as Vespucci's rodent, is an extinct rat species from the islands of Fernando de Noronha off northeastern Brazil. Italian explorer Amerigo Vespucci may have seen it on a visit to Fernando de Noronha in 1503, but it subsequently became extinct, perhaps because of the exotic rats and mice introduced by the first explorers of the island. Numerous but fragmentary fossil remains of the animal, of uncertain but probably Holocene age, were discovered in 1973 and described in 1999."
Nothrotheriops shastense,Nothrotheriops,https://en.wikipedia.org/wiki/Nothrotheriops,"Nothrotheriops is a genus of Pleistocene ground sloth found in North America, from what is now central Mexico to the southern United States. This genus of bear-sized xenarthran was related to the much larger, and far more famous Megatherium, although it has recently been placed in a different family, Nothrotheriidae. The most well known species, N. shastensis, is also called the Shasta ground sloth."
Nothrotherium maquinense,Gruta de Maquiné,https://en.wikipedia.org/wiki/Gruta_de_Maquin%C3%A9,"Gruta de Maquiné (MG-0243) (English: Maquiné Grotto), also Lapa Nova de Maquiné, is the oldest and one of the most commercially visited caves in Brazil. It is located about 5 km (3.1 mi) from Cordisburgo and 143 km (88.9 mi) northwest of Belo Horizonte, in the State of Minas Gerais. The cave has seven huge chambers explored, amounting to 650 m (2,130 ft) (linear) and unevenness of the ground of only 18 m (59 ft)."
Notiomastodon platensis,,,
Notomys amplus,Short-tailed hopping mouse,https://en.wikipedia.org/wiki/Short-tailed_hopping_mouse,"The Short-tailed Hopping Mouse (Notomys amplus) is an extinct species of mouse from open stony (gibber) plains with desert grasses, low shrubs and sand ridges in the area around Charlotte Waters, near Alice Springs in Central Australia. It weighed 80 grams. The last record is from June 1896."
Notomys longicaudatus,Long-tailed hopping mouse,https://en.wikipedia.org/wiki/Long-tailed_hopping_mouse,"The long-tailed hopping mouse (Notomys longicaudatus) is an extinct species of rodent in the family Muridae. It was found only in Australia. It is known from a handful of specimens, the last of which was collected in 1901 or possibly 1902."
Notomys macrotis,Big-eared hopping mouse,https://en.wikipedia.org/wiki/Big-eared_hopping_mouse,"The big-eared hopping mouse (Notomys macrotis) is an extinct species of mouse, which lived in the Moore River area of south-western Australia. The big-eared hopping mouse was a small, rat-sized animal resembling a tiny kangaroo. It had large eyes and ears with a brush-tipped tail."
Notomys mordax,Darling Downs hopping mouse,https://en.wikipedia.org/wiki/Darling_Downs_hopping_mouse,"The Darling Downs hopping mouse (Notomys mordax) is an extinct species of rodent in the family Muridae. It is known from a single skull found at Darling Downs, Queensland, Australia. Introduced predators such as foxes and domestic cats may have forced this species into extinction."
Nyctophilus howensis,Lord Howe long-eared bat,https://en.wikipedia.org/wiki/Lord_Howe_long-eared_bat,The Lord Howe long-eared bat (Nyctophilus howensis) is a species of vesper bat. It is known only from a single skull found on Lord Howe Island in 1972 and dated to the twentieth century. It may thus be extinct; if not it is certainly endangered.
Ochotona whartoni,Giant pika,https://en.wikipedia.org/wiki/Giant_pika,"Giant pika, Wharton's pika (Ochotona whartoni) is an extinct Pleistocene and early Holocene species of mammal in the family Ochotonidae, distributed in the northern parts of North America (Alaska, USA and Canada). Very similar forms were found also in Siberia.


== Distribution ==
Giant pika was found in Alaska (United States), Yukon (O. whartoni and O cf."
Oligoryzomys victus,Oligoryzomys victus,https://en.wikipedia.org/wiki/Oligoryzomys_victus,"Oligoryzomys victus, also known as the St. Vincent colilargo or St. Vincent pygmy rice rat, is a species of rodent in the genus Oligoryzomys of the oryzomyine tribe."
Onychogalea lunata,Crescent nail-tail wallaby,https://en.wikipedia.org/wiki/Crescent_nail-tail_wallaby,"The crescent nail-tail wallaby (Onychogalea lunata) was a nail-tail wallaby that lived in the woodlands and scrubs of the west and centre of Australia. It had silky fur and, like other nail-tail wallabies, had a horny spur at the tip of its tail. It was the size of a hare and was the smallest nail-tail wallaby at about 15 inches tall."
Oreamnos harringtoni,Harrington's mountain goat,https://en.wikipedia.org/wiki/Harrington%27s_mountain_goat,"Harrington's mountain goat (Oreamnos harringtoni) was a species of North American caprine that resided in the Southwest of the continent during the Pleistocene epoch. A relative of the modern mountain goat, which is the only existing species in the genus Oreamnos, O. harringtoni became extinct around 11,000 B.C.


== Fossil record ==

Harrington's mountain goat was first described in the 1930s by paleontologist Chester Stock. Stock based his initial description on finds of skull fragments and metapodial bones from Smith Creek Cave in the Great Basin of Nevada."
Oryzomys antillarum,Oryzomys antillarum,https://en.wikipedia.org/wiki/Oryzomys_antillarum,"Oryzomys antillarum, also known as the Jamaican rice rat, is an extinct rodent of Jamaica. A member of the genus Oryzomys within the family Cricetidae, it is similar to O. couesi of mainland Central America, from where it may have dispersed to its island during the last glacial period. O. antillarum is common in subfossil cave faunas and is also known from three specimens collected live in the 19th century."
Oryzomys curasoae,Oryzomys gorgasi,https://en.wikipedia.org/wiki/Oryzomys_gorgasi,"Oryzomys gorgasi, also known as Gorgas's oryzomys or Gorgas's rice rat, is a rodent in the genus Oryzomys of family Cricetidae. First collected as a living animal in 1967, it is known from only a few localities, including a freshwater swamp in the lowlands of northwestern Colombia and a mangrove islet in northwestern Venezuela. It formerly occurred on the island of Curaçao off northwestern Venezuela; this extinct population has been described as a separate species, Oryzomys curasoae, but does not differ morphologically from mainland populations."
Oryzomys nelsoni,Oryzomys nelsoni,https://en.wikipedia.org/wiki/Oryzomys_nelsoni,"Oryzomys nelsoni is an extinct rodent of María Madre Island, Nayarit, Mexico. Within the genus Oryzomys of the family Cricetidae, it may have been most closely related to the mainland species O. albiventer. Since its first description in 1898, most authors have regarded it as a distinct species, but it has also been classified as a mere subspecies of the marsh rice rat (O. palustris)."
Pachyarmaterium brasiliense,pachyarmaterium_brasiliense,,
Pachylemur insignis,Pachylemur,https://en.wikipedia.org/wiki/Pachylemur,"Pachylemur is an extinct, giant lemur most closely related to the ruffed lemurs of genus Varecia. Two species are known, Pachylemur insignis and Pachylemur jullyi, although there is some doubt as to whether or not they may actually be the same species. Pachylemur is sometimes referred to as the giant ruffed lemur, because although it and the living ruffed lemurs had similar teeth and skeletons, Pachylemur was more robust and as much as three to four times larger."
Pachylemur jullyi,Pachylemur,https://en.wikipedia.org/wiki/Pachylemur,"Pachylemur is an extinct, giant lemur most closely related to the ruffed lemurs of genus Varecia. Two species are known, Pachylemur insignis and Pachylemur jullyi, although there is some doubt as to whether or not they may actually be the same species. Pachylemur is sometimes referred to as the giant ruffed lemur, because although it and the living ruffed lemurs had similar teeth and skeletons, Pachylemur was more robust and as much as three to four times larger."
Palaeolama major,palaeolama_major,,
Palaeolama mirifica,Palaeolama,https://en.wikipedia.org/wiki/Palaeolama,"Palaeolama (""early llama"") is an extinct North and South American genus of lamine camelid.
Palaeolama mirifica, the ""stout-legged llama"", is known from southern California and the southeastern U. S., with the highest concentration of fossil specimens found in Florida (specifically the counties of Alachua, Citrus, Hillsborough, Manatee, Polk, Brevard, Orange, Sumter and Levy). Other fossil occurrences have been discovered in Mexico, Central America (El Salvador) and South America (Argentina, Bolivia, Brazil, Chile, Ecuador, Paraguay, Peru, Venezuela and Uruguay)."
Palaeolama weddeli,palaeolama_weddeli,,
Palaeopropithecus ingens,Palaeopropithecus,https://en.wikipedia.org/wiki/Palaeopropithecus,"Palaeopropithecus was one of three recently extinct genera of sloth lemur that was found on Madagascar, and were closely related to living lemur species found there today. There were three known species, Palaeopropithecus ingens, P. maximus, and P. kelyus. New radiocarbon dates indicate that these large sloth lemurs may have still been living around 1500 CE. It is thought that Palaeopropithecus ingens is mentioned in Malagasy legends as the tretretretre or tratratratra."
Palaeopropithecus maximus,Palaeopropithecus,https://en.wikipedia.org/wiki/Palaeopropithecus,"Palaeopropithecus was one of three recently extinct genera of sloth lemur that was found on Madagascar, and were closely related to living lemur species found there today. There were three known species, Palaeopropithecus ingens, P. maximus, and P. kelyus. New radiocarbon dates indicate that these large sloth lemurs may have still been living around 1500 CE. It is thought that Palaeopropithecus ingens is mentioned in Malagasy legends as the tretretretre or tratratratra."
Palorchestes azeal,palorchestes_azeal,,
Pampatherium humboldti,pampatherium_humboldti,,
Pampatherium typum,Pampatheriidae,https://en.wikipedia.org/wiki/Pampatheriidae,"Pampatheriidae (""Pampas beasts"") is an extinct family of large plantigrade armored xenarthrans related to armadillos. However, pampatheriids have existed as a separate lineage since at least the middle Eocene Mustersan age, 45 to 48 million years ago. Pampatheres evolved in South America during its long period of Cenozoic isolation."
Panochthus tuberculatus,,,
Panthera atrox,American lion,https://en.wikipedia.org/wiki/American_lion,"The American lion (Panthera leo atrox) – also known as the North American cave lion – is an extinct subspecies of lion that lived in North America during the Pleistocene epoch (340,000 to 11,000 years ago). Genetic analysis has revealed that it was the sister lineage to the Eurasian cave lion. It was part of the Pleistocene megafauna, a wide variety of large mammals that lived at the time."
Panthera spelaea,Panthera leo spelaea,https://en.wikipedia.org/wiki/Panthera_leo_spelaea,"Panthera leo spelaea or Panthera spelaea is a fossil cat belonging to the genus Panthera, which was described by the German paleontologist Georg August Goldfuss in 1810 under the scientific name Felis spelea. The first fossil lion skull was excavated in a cave in southern Germany. It probably dates to the Würm glaciation."
Papagomys theodorverhoeveni,Verhoeven's giant tree rat,https://en.wikipedia.org/wiki/Verhoeven%27s_giant_tree_rat,"Verhoeven's giant tree rat (Papagomys theodorverhoeveni) is an extinct rat of subfamily Murinae that lived on Flores in Indonesia. It was assessed as being extinct in 1996. However, experts believe that it died out before 1500 AD. The species is known only from several subfossil fragments."
Paraceros fragilis,paraceros_fragilis,,
Paramylodon harlani,Paramylodon,https://en.wikipedia.org/wiki/Paramylodon,"Paramylodon is an extinct genus of ground sloth of the family Mylodontidae endemic to North America during the Pliocene through Pleistocene epochs, living from around ~4.9 Mya–11,000 years ago. It is also known as Harlan's ground sloth.


== Description ==

Paramylodon measured about 3 m (9.8 ft) in length and weighed as much as 1,000–1,089 kg."
Parocnus browni,Pilosans of the Caribbean,https://en.wikipedia.org/wiki/Pilosans_of_the_Caribbean,"The mammalian order Pilosa, which includes the sloths and anteaters, includes various species from the Caribbean region. Many species of sloths are known from the Greater Antilles, all of which became extinct over the last millennia, but some sloths and anteaters survive on islands closer to the mainland.
For the purposes of this article, the ""Caribbean"" includes all islands in the Caribbean Sea (except for small islets close to the mainland) and the Bahamas, Turks and Caicos Islands, and Barbados, which are not in the Caribbean Sea but biogeographically belong to the same Caribbean bioregion."
Parocnus serus,Pilosans of the Caribbean,https://en.wikipedia.org/wiki/Pilosans_of_the_Caribbean,"The mammalian order Pilosa, which includes the sloths and anteaters, includes various species from the Caribbean region. Many species of sloths are known from the Greater Antilles, all of which became extinct over the last millennia, but some sloths and anteaters survive on islands closer to the mainland.
For the purposes of this article, the ""Caribbean"" includes all islands in the Caribbean Sea (except for small islets close to the mainland) and the Bahamas, Turks and Caicos Islands, and Barbados, which are not in the Caribbean Sea but biogeographically belong to the same Caribbean bioregion."
Pelorovis antiquus,Pelorovis,https://en.wikipedia.org/wiki/Pelorovis,"Pelorovis (""prodigious/monstrous sheep"") is an extinct genus of African wild cattle, which first appeared in the Pliocene, 2.5 million years ago, and became extinct at the end of the Late Pleistocene about 12,000 years ago or even during the Holocene, some 4,000 years ago. Recent detailed anatomical and morphometric studies come to the conclusion that Pelorovis is probably not monophyletic. According to these findings, the early forms of the genus (P. turkanensis and P. oldowayensis) are close relatives, and possibly the first members, of the genus Bos."
Pennatomys nivalis,Pennatomys,https://en.wikipedia.org/wiki/Pennatomys,"Pennatomys nivalis is an extinct oryzomyine rodent from the islands of Sint Eustatius, Saint Kitts, and Nevis in the Lesser Antilles. The only species in the genus Pennatomys, it is known from skeletal remains found in Amerindian archeological sites on all three islands, with dates ranging from 790–520 BCE to 900–1200 CE. No live specimens are known, but there are several historical records of rodents from Saint Kitts and Nevis that could conceivably refer to Pennatomys. The animal apparently belongs to a group within the tribe Oryzomyini that includes many other island-dwelling species."
Perameles eremiana,Desert bandicoot,https://en.wikipedia.org/wiki/Desert_bandicoot,The desert bandicoot (Perameles eremiana) is an extinct bandicoot of the arid country in the centre of Australia. The last known specimen was collected in 1943 on the Canning Stock Route in Western Australia. It is presumed to be extinct.
Peromyscus guardia,Angel Island mouse,https://en.wikipedia.org/wiki/Angel_Island_mouse,"The Angel Island mouse or La Guarda deermouse (Peromyscus guardia) is a species of rodents in the family Cricetidae.


== Distribution ==
It is endemic to Mexico, where it is historically known only from the island of Ángel de la Guarda and nearby islets in the northwestern Gulf of California, Baja California.
The species is believed to be extirpated from the three smaller islands, and may be extinct on Ángel de la Guarda, as well."
Peromyscus nesodytes,Peromyscus nesodytes,https://en.wikipedia.org/wiki/Peromyscus_nesodytes,"The giant island deer mouse (Peromyscus nesodytes) became extinct approximately 8000 years Before Present and lived during the late Pleistocene on California’s Channel Islands.


== Overview ==
In 1934, Robert W. Wilson designated P. nesodytes as a new species after discovering a mouse bone (a right ramus of the mandible). He writes, “The outstanding character of P. nesodytes is its large size, which is greater than any living species of Peromyscus native to the United States.” The only larger mice known are the extant mice of the genus Megadontomys, which are found in Mexico and Central America."
Peroryctes SP_NOW,peroryctes_sp_now,,
Peroryctinae GEN_NOW,peroryctinae_gen_now,,
Petauroides ayamaruensis,,,
Phanourios minutes,phanourios_minutes,,
Phascolomys medius,Australian megafauna,https://en.wikipedia.org/wiki/Australian_megafauna,"Australian megafauna comprises a number of large animal species in Australia, often defined as species with body mass estimates of greater than 45 kg (100 lb) or equal to or greater than 130% of the body mass of their closest living relatives. Many of these species became extinct during the Pleistocene (16,100±100 – 50,000 years BC).
There are similarities between prehistoric Australian megafauna and some mythical creatures from the Aboriginal dreamtime."
Phascolonus gigas,Phascolonus,https://en.wikipedia.org/wiki/Phascolonus,"Phascolonus was a genus of prehistoric Australian marsupials in the wombat family. The largest species, Phascolonus gigas, weighed as much as 200 kg (450 lb). Phascolonus existed alongside an even larger marsupial, Diprotodon, which weighed as much as three tons and was distantly related to wombats."
Phyllonycteris major,Puerto Rican flower bat,https://en.wikipedia.org/wiki/Puerto_Rican_flower_bat,The Puerto Rican flower bat (Phyllonycteris major) is an extinct species of bat from the family Phyllostomidae (leaf-nosed bats). It was endemic to Puerto Rico and is known only from subfossil skeletal material. This species of bat has a unique mating system.
Phyllops silvai,,,
Plagiodontia ipnaeum,Samana hutia,https://en.wikipedia.org/wiki/Samana_hutia,The Samana hutia (Plagiodontia ipnaeum) is an extinct species of rodent in the family Capromyidae. It was found in the Dominican Republic and Haiti. Its natural habitat was subtropical or tropical moist lowland forests.
Platygonus compressus,Platygonus compressus,https://en.wikipedia.org/wiki/Platygonus_compressus,"Platygonus compressus, the flat-headed peccary, is an extinct mammal species from the Tayassuidae-family, that lived in North-America during the Pleistocene. It was first described in 1848 by John L. Leconte. At the end of the Pleistocene it disappeared."
Plesiorycteropus madagascariensis,Plesiorycteropus,https://en.wikipedia.org/wiki/Plesiorycteropus,"Plesiorycteropus, also known as the bibymalagasy or Malagasy aardvark, is a recently extinct eutherian mammalian genus from Madagascar. Upon its description in 1895, it was classified with the aardvark, but more recent studies have found little evidence to link it to aardvarks or any other order of mammals. Molecular evidence instead suggests that it is related to the tenrecs."
Pliomys lenki,Common kestrel,https://en.wikipedia.org/wiki/Common_kestrel,"The common kestrel (Falco tinnunculus) is a bird of prey species belonging to the kestrel group of the falcon family Falconidae. It is also known as the European kestrel, Eurasian kestrel, or Old World kestrel. In Britain, where no other kestrel species occurs, it is generally just called ""the kestrel""."
Potorous platyops,Broad-faced potoroo,https://en.wikipedia.org/wiki/Broad-faced_potoroo,"The broad-faced potoroo (Potorous platyops) is an extinct species of marsupial that once lived in Australia. The first specimen was collected in 1839 and described by John Gould in 1844, but even then it was rare and only a handful of specimens were ever collected, the last in 1875. Subfossil remains indicate that it originally had an extensive distribution from the semiarid coastal districts of South Australia to the Western Australian coast, and possibly as far north as North West Cape."
Praemegaceros cazioti,Praemegaceros,https://en.wikipedia.org/wiki/Praemegaceros,"Praemegaceros is an extinct genus of deer. It also contains the subgenera Orthogonoceros and Nesoleipoceros. It has sometimes been synonymised with Megaloceros, however they have been found to have been genetically distinct."
Procoptodon browneorum,procoptodon_browneorum,,
